date,year_quarter,year,quarter,gdp_index,gdp_growth_qoq_pct,education_spending_index,public_investment_index,business_investment_index,productivity_index,real_wage_index,unemployment_rate,inflation_rate,policy_rate,consumer_confidence,exports_index,policy_outcome_index,price_level_index,nominal_wage_index,crisis_shock,education_spending_with_na,constant_one
2015-10-01,2015-Q4,2015,4,113.50576190797005,0.08546721450686864,125.56588022917289,113.94302692011235,96.93301750554824,82.39175374443442,71.95655819864811,4.0,-0.4051332444637179,1.3356360737083124,80.13856656537041,115.018582574545,72.19059633533317,92.94204706554261,108.69719130967447,0,125.56588022917289,1
2016-01-01,2016-Q1,2016,1,114.4609136729943,0.8415006859287536,126.05721689023906,113.91919106879969,97.54305925434625,82.36700686141944,71.803235370407,4.0,-0.5209443451940715,1.1740555214641373,80.07743129323225,115.7874872080444,72.37961591565477,92.82100298091872,108.74857368578145,0,126.05721689023906,1
2016-04-01,2016-Q2,2016,2,115.27633758682235,0.7124038133730539,126.83206675689927,113.50349884054968,97.97991713100451,82.15484273283279,72.08662464817647,4.0,-0.7918206805078314,1.0886310427443404,80.83461593510701,116.26628748671814,72.79091945122977,92.63725900655429,108.46271530775799,0,126.83206675689927,1
2016-07-01,2016-Q3,2016,3,116.03113106703358,0.654768789512209,127.4906969524455,114.44567174782507,97.37809049527122,81.71506423107752,72.63786014571566,4.0,-0.49041266022625607,0.927900845602754,80.969009371091,116.5219298086892,72.58408171664874,92.5236827949906,108.56103013517888,0,127.4906969524455,1
2016-10-01,2016-Q4,2016,4,115.93088055552391,-0.08639966756142581,127.43227564007091,115.12235200571511,99.04659116309158,81.91129114773179,72.71362752851935,4.0,-0.2147190449024855,1.4061302246348437,82.07657446271249,117.197736795222,73.3542459582424,92.4740163029891,108.5980712117368,0,127.43227564007091,1
2017-01-01,2017-Q1,2017,1,116.60699419685183,0.583204093756627,127.75236249110347,115.45048545593482,99.31973451502455,82.7629490836845,72.94353465640596,4.0,0.08146935302884195,1.549728784821493,82.60016094156198,117.70341688544778,73.98828831200471,92.49285079868956,108.71451836653513,0,127.75236249110347,1
2017-04-01,2017-Q2,2017,2,116.55032997131318,-0.04859419105082993,128.06592852724557,115.83852564286265,98.79573155075214,82.9265208099248,73.18727249756118,4.0,0.159892006294168,1.3552972138837667,82.57122003883468,117.84541907033606,74.34306101970165,92.52982296739474,108.86114363997805,0,128.06592852724557,1
2017-07-01,2017-Q3,2017,3,116.68111774815716,0.11221570704790655,128.3294509842458,115.24775848533436,99.52123795789056,82.87247090194381,73.4774153347828,4.0,-0.055916029664758886,1.381357626673515,81.38178064616184,117.4095031877534,74.68811125726586,92.51688821657994,109.33551764740402,0,128.3294509842458,1
2017-10-01,2017-Q4,2017,4,116.6231515678519,-0.04967914382717367,128.61800271473592,115.93837851632959,98.89282886915124,83.51578435995695,73.55441143973059,4.0,0.029729303272728158,1.6615901160834696,81.19429077152259,117.53865400305719,74.77646117330669,92.52376437314905,109.71451299329077,0,128.61800271473592,1
2018-01-01,2018-Q1,2018,1,117.47307516545014,0.7287777651110317,128.74810706872947,115.73426620763323,98.8312296748745,83.69295990387319,73.91951989425037,4.0,-0.23895636392531436,1.4426062140992268,81.59897706475331,117.98999724568094,74.79498008962712,92.46849151737082,110.25922056106293,0,128.74810706872947,1
2018-04-01,2018-Q2,2018,2,117.99018154613229,0.4401914055232172,128.92802843408464,116.14512568231417,99.08751701630926,83.99059160737326,74.25705838330065,4.0,-0.5833093733256565,1.6232274012781203,80.91760917092073,117.34862256453188,75.45011137573209,92.3336471727724,110.23832215760378,0,128.92802843408464,1
2018-07-01,2018-Q3,2018,3,118.77811843919082,0.6677986953943794,129.1695443683111,116.2821470459003,98.91222847216976,83.82387033536934,74.02675921205778,4.0,-0.7918742276072801,1.9238369577611165,81.30741359039942,117.84244810736969,75.69797692292366,92.15085558392965,109.80675122086342,0,129.1695443683111,1
2018-10-01,2018-Q4,2018,4,118.82247023030672,0.03734003509964713,129.29834192631418,116.79622092234514,99.4322181234243,83.99175439306661,74.48142191062766,4.0,-0.8,1.733584940518992,80.70383892424238,117.6145453536586,75.19145946449648,91.96655387276179,109.68468038693729,0,129.29834192631418,1
2019-01-01,2019-Q1,2019,1,119.1625953709692,0.2862464818339636,129.83593483106756,116.9696105639452,100.54438642597582,84.96418315728599,74.96292546931733,4.0,-0.43417190000976197,1.398715771880506,80.33086926424804,117.84927977374967,74.84200772986497,91.86673063918107,109.50381361430118,0,,1
2019-04-01,2019-Q2,2019,2,119.15860848634976,-0.003345751749553691,130.2587623781415,117.30475161913046,100.86488871404262,85.47686407633361,75.15597043886925,4.0,-0.19586401474420417,1.3256460009321684,80.47376803197474,118.60073452650688,75.67504867212014,91.82174717247004,109.18308697974516,0,130.2587623781415,1
2019-07-01,2019-Q3,2019,3,119.13360833821717,-0.020980564014766695,130.51495083400835,117.92791780091272,99.99277748174867,85.63264509407871,75.57373239502701,4.0,-0.51234252254602,1.2459951080187435,79.19560230248557,118.49710267686886,76.01127822709304,91.70413670854272,109.70729484804625,0,130.51495083400835,1
2019-10-01,2019-Q4,2019,4,119.0379563803413,-0.08028965059491838,131.00809880054726,117.89189876323456,99.52705875782209,85.49288818286118,75.95813865931635,4.0,-0.624093713877519,1.4970515923830718,80.1096656940467,118.58680324323008,76.80485285197413,91.5610567704018,109.81051493096466,0,131.00809880054726,1
2020-01-01,2020-Q1,2020,1,119.46394192198242,0.35785690093675643,131.40768547881555,117.45005061014484,100.44439165340027,85.56426003809331,76.10039236498574,4.0,-0.1471963022020772,1.9428938988134197,80.639338814365,118.91190654799817,77.32839413128909,91.527363147946,109.69586859416293,0,131.40768547881555,1
2020-04-01,2020-Q2,2020,2,119.13775387134905,-0.2730431001903534,131.14386946290873,115.37653476045315,97.70826231915247,85.30549221264927,76.56440796941028,4.255590610715521,-0.3025215134607452,0.9450371904355835,75.89462083748953,118.59660695243474,76.65402317271148,91.45814065688954,110.06082313612923,1,131.14386946290873,1
2020-07-01,2020-Q3,2020,3,119.11648659960265,-0.017850992699895346,131.24493000155067,115.00833301734731,97.86061659026983,85.67564870594252,76.79355570230534,4.0,-0.06483221781878501,1.1114984340013465,76.78303466152472,119.0168401806185,76.77497029507225,91.44331707164862,110.04665497742542,0,131.24493000155067,1
2020-10-01,2020-Q4,2020,4,118.62334734264418,-0.4139974835021083,130.75263605371555,115.68357689216438,98.55794620136115,86.34776624029386,77.08643325033684,4.0,0.02197875934289309,1.5501191041055298,76.98125837442898,119.11314994959777,76.33261070967411,91.4483415982972,110.14128023440769,0,130.75263605371555,1
2021-01-01,2021-Q1,2021,1,119.08688513075349,0.3907643802786665,130.9226852141812,115.5378914511127,98.02832738717584,86.69714466171921,76.5825827402032,4.0,-0.056349192610575666,1.331048034034607,78.87169877867444,119.80326763090017,76.36534825583924,91.4354589977606,109.87933457293641,0,130.9226852141812,1
2021-04-01,2021-Q2,2021,2,118.94103589431242,-0.12247296272878785,131.09268814380232,115.2370041820568,97.56153496018746,86.5186504723108,76.33396186192685,4.0,-0.09900201334068781,1.2776538997522462,79.86087631761868,119.58926643319904,76.37956445839004,91.41282826143184,110.03807008462086,0,131.09268814380232,1
2021-07-01,2021-Q3,2021,3,118.34789252402153,-0.49868690467597737,131.0563236824857,114.59944972800447,98.95028839929945,86.96901298214318,76.86409015310952,4.0,-0.21912261326110932,1.4003679830817306,80.987490430062,120.23815490091437,76.27825960974197,91.36275171689626,110.12122001604978,0,131.0563236824857,1
2021-10-01,2021-Q4,2021,4,118.51518673801034,0.1413580000631126,131.44105936618612,115.54419082607546,99.07800857434867,86.05929525723444,77.24274985669621,4.0,-0.24687922451661723,1.357703125983941,81.50004406772,120.74453717722373,77.47331551717679,91.30636280366232,110.42333381600733,0,131.44105936618612,1
2022-01-01,2022-Q1,2022,1,119.12948047373824,0.518324910617451,131.75135561477137,115.39118701349608,98.74697600648572,85.48398944041853,77.01279483226853,4.0,-0.5351623181647676,1.5457936906106915,83.08309853080559,121.74995547575672,77.5767726807307,91.18420349170933,110.22405064032634,0,131.75135561477137,1
2022-04-01,2022-Q2,2022,2,119.73636257813604,0.5094306648400018,131.7914991199112,115.40883089967696,97.94706266727223,85.58503608020926,76.90684500596142,4.0,-0.3829616696213275,1.5995436767979105,82.1137468190189,122.50964803127415,78.22377945127275,91.09690335467863,110.15424414128826,0,131.7914991199112,1
2022-07-01,2022-Q3,2022,3,119.85645269470994,0.10029544408077545,130.9576860735071,115.89259475928239,97.03526593374546,85.42404818910865,76.70939792418744,4.0,-0.13948590466516964,1.4662217628769947,82.12741148277223,122.6925882306315,77.80758419723661,91.06513651973708,110.25589168397366,0,130.9576860735071,1
2022-10-01,2022-Q4,2022,4,119.54765042121055,-0.25764342808138474,131.18086431957147,116.72495096240593,97.46975733581692,85.01483182107236,76.29969601392428,4.0,-0.1593068682530963,1.3858590973561489,82.22309903677088,122.80067631848028,77.43551376854184,91.02886826547208,110.22132281382659,0,131.18086431957147,1
2023-01-01,2023-Q1,2023,1,120.16184320238756,0.5137639920257706,130.99398182374406,117.10077055368225,98.00764741515323,86.15823526397556,76.10565231693558,4.0,-0.46712125272919636,1.312192367633266,81.11156175397225,122.60971090706867,77.1782184587631,90.92256446802537,109.92358512805285,0,130.99398182374406,1
2023-04-01,2023-Q2,2023,2,120.21861731755006,0.04724803951856246,131.1754519840087,117.51715071855807,98.7029896858296,85.77363271871353,76.34215403152825,4.0,-0.36903450062460186,1.5324989437894907,81.38305064241642,122.49829104776981,77.51514439970283,90.83868056009045,109.7752397252856,0,,1
2023-07-01,2023-Q3,2023,3,120.01712853530944,-0.16760197940756438,131.55933614556497,117.42837225059097,100.81026254697328,86.40624330094766,76.42356607508854,4.0,-0.42283378140077305,1.6268710782098676,81.63480177116828,122.33790865641595,77.9403067680167,90.74265640309375,110.11307851826639,0,131.55933614556497,1
2023-10-01,2023-Q4,2023,4,120.49573239954809,0.39877963260706994,131.69634290385238,117.48574144124422,100.1135517067022,86.03998456650709,76.21032841706887,4.0,-0.256855286941805,1.7718650842592205,83.0749559852328,122.23167333920938,77.13950018224408,90.68438707547305,110.23958277854938,0,131.69634290385238,1
2024-01-01,2024-Q1,2024,1,121.09401662257481,0.49651901450160413,131.73022371315753,117.38689894738688,101.11013942411924,86.34129459549133,76.29849576741714,4.0,-0.12110652097023786,1.7932948879143364,84.07917314933715,122.54614463801532,77.29143978751438,90.65693089891047,110.37205881540419,0,131.73022371315753,1
2024-04-01,2024-Q2,2024,2,121.46494325663782,0.30631293304864343,132.4650642667611,116.89483326846258,102.20532071831673,86.44177102415087,76.52096191775799,4.0,-0.23911038672432788,1.6027348557042913,83.00335123157163,123.28023868703352,77.42160354726398,90.60273836439428,110.75423584936169,0,132.4650642667611,1
2024-07-01,2024-Q3,2024,3,121.68045179582764,0.1774244760765727,132.3801878478857,118.1635914679103,102.16827760162343,86.8318784998691,76.41559295702228,4.0,0.08646786744820772,1.4097301558778628,82.79815404328235,123.25358175055221,77.58851843477396,90.62232392832263,111.0764304507785,0,132.3801878478857,1
2024-10-01,2024-Q4,2024,4,122.00960365793749,0.2705051281878369,132.781632923418,118.78521841715336,102.05414845320159,87.01490470942049,76.84297069277625,4.0,-0.3543949760921938,1.3661929185112758,81.25151020039672,123.51930278737588,77.32868144039016,90.54203368751763,111.5333102202521,0,132.781632923418,1
2025-01-01,2025-Q1,2025,1,122.54916354341708,0.44222738973259856,133.3063706611518,118.88526373070968,102.97782931080529,87.31474005562745,76.86261734370139,4.0,-0.36683471578472904,1.1920263697869347,82.03194346166687,123.65669909104443,77.45625962714631,90.4589987845318,111.5514894419751,0,133.3063706611518,1
2025-04-01,2025-Q2,2025,2,122.35912765812013,-0.1550691002714417,132.57006084018772,118.88540360154356,103.05881832700645,87.20226813805694,76.88560847284904,4.0,0.02913044621434091,1.3506544141002872,81.94178060263152,123.38023784893218,77.3176369612512,90.46558656202853,111.60399194138851,0,132.57006084018772,1
2025-07-01,2025-Q3,2025,3,122.81508383421153,0.3726376485499225,133.119814945039,119.3330894142322,103.30197801998085,86.64535576933628,77.34640853768337,4.0,-0.2434685898372285,1.2396693425062872,81.2175943442345,123.45264266821803,77.62878450533921,90.4105227400559,111.68029284562249,0,133.119814945039,1
2025-10-01,2025-Q4,2025,4,122.53374636717267,-0.22907403411345795,133.3628933121578,118.86019316229135,103.52753290268063,86.96225489725721,76.93455943877706,4.0,-0.29378368598357874,1.5413338766744467,81.71683444975393,123.44334590005282,77.5626604748537,90.34411989850021,111.89466882015552,0,133.3628933121578,1
